04/30/26/36/26 17:36:28,19.0,30.0,32.333333333333336,1128.3333333333333,14.666666666666666,2026-04-30 13:36:28.832631+00:00
04/30/26/37/26 17:37:28,19.666666666666668,30.333333333333332,33.666666666666664,1136.0,16.0,2026-04-30 13:37:28.863138+00:00
04/30/26/38/26 17:38:28,19.333333333333332,30.333333333333332,33.0,1134.0,17.333333333333332,2026-04-30 13:38:28.960728+00:00
